S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
6554319.917009 	 26309.643423 	 12710.813845 	 25407.431489 	 6909.824248 	 6557.300633 	 52.643217 	 50.866377 	 16054.080860 	 128.885116 	 124.534924 	 931.973899 	 0.000000 	 0.000000 	 0.000000 	 734407.092455 	 32205.598755 	 43829.393749 	 0.000000 	 147744.118103 	 72603.975952
6554319.917009 	 26309.643423 	 12710.813845 	 25407.431489 	 6909.824248 	 6557.300633 	 52.643217 	 50.866377 	 16054.080860 	 128.885116 	 124.534924 	 931.973899 	 0.000000 	 0.000000 	 0.000000 	 734407.092455 	 32205.598755 	 43829.393749 	 0.000000 	 5240.460128 	 2015.027023
6553167.869006 	 26490.297100 	 12809.033598 	 25623.771474 	 6893.504551 	 6441.439523 	 51.108074 	 48.781137 	 16059.198282 	 128.907165 	 124.537320 	 928.753416 	 0.087640 	 0.053555 	 8.280309 	 734617.585895 	 32454.498550 	 44152.293405 	 0.000000 	 5240.460128 	 2015.027023
6552015.859830 	 26671.029339 	 12907.250126 	 25840.060467 	 6877.100821 	 6331.240833 	 49.653103 	 46.800719 	 16058.620720 	 128.854823 	 124.439086 	 925.606103 	 0.173344 	 0.105912 	 16.549221 	 734828.018924 	 32703.359032 	 44475.277597 	 0.000000 	 5240.460128 	 2015.027023
6550863.948255 	 26851.838746 	 13005.463545 	 26056.298704 	 6860.614752 	 6226.370864 	 48.274101 	 44.919899 	 16052.732877 	 128.733428 	 124.247275 	 922.524439 	 0.257105 	 0.157055 	 24.805407 	 735038.290346 	 32952.180415 	 44798.342788 	 0.000000 	 5240.460128 	 2015.027023
6549712.189081 	 27032.723961 	 13103.673965 	 26272.486419 	 6844.047988 	 6126.516061 	 46.967086 	 43.133713 	 16041.895825 	 128.548007 	 123.968544 	 919.501471 	 0.338920 	 0.206973 	 33.047621 	 735248.305789 	 33200.962963 	 45121.485613 	 0.000000 	 5240.460128 	 2015.027023
6548560.437039 	 27213.682839 	 13201.881097 	 26488.623050 	 6827.401925 	 6031.578680 	 45.729304 	 41.437838 	 16026.448686 	 128.303300 	 123.609182 	 916.530772 	 0.418791 	 0.255657 	 41.274690 	 735457.977289 	 33449.706986 	 45444.702876 	 0.000000 	 5240.460128 	 2015.027023
6547405.207303 	 27394.699260 	 13300.077859 	 26704.694678 	 6810.674474 	 5944.722631 	 44.575044 	 39.834729 	 16006.814767 	 128.004312 	 123.175337 	 913.606452 	 0.496721 	 0.303100 	 49.485522 	 735667.223561 	 33698.412714 	 45767.991538 	 0.000001 	 5240.460128 	 2015.027023
6546250.274945 	 27575.787333 	 13398.271815 	 26920.716724 	 6793.871069 	 5861.861295 	 43.481153 	 38.312471 	 15983.369975 	 127.655651 	 122.672767 	 910.723212 	 0.572718 	 0.349298 	 57.679127 	 735875.971279 	 33947.080452 	 46091.348716 	 0.000001 	 5240.460128 	 2015.027023
6545095.679377 	 27756.945812 	 13496.463056 	 27136.689403 	 6776.993181 	 5782.761181 	 42.444475 	 36.867035 	 15956.381665 	 127.261208 	 122.106736 	 907.876199 	 0.646792 	 0.394252 	 65.854584 	 736084.152738 	 34195.710637 	 46414.771669 	 0.000002 	 5240.460128 	 2015.027023
6543941.457243 	 27938.173481 	 13594.651669 	 27352.612928 	 6760.042243 	 5707.202883 	 41.462016 	 35.494593 	 15926.100690 	 126.824648 	 121.482206 	 905.060945 	 0.718955 	 0.437961 	 74.011028 	 736291.704979 	 34444.303740 	 46738.257793 	 0.000002 	 5240.460128 	 2015.027023
6542787.252739 	 28119.467475 	 13692.836924 	 27568.485868 	 6743.019245 	 5635.370742 	 40.533011 	 34.192320 	 15892.763385 	 126.349422 	 120.803861 	 902.273339 	 0.789222 	 0.480429 	 82.147648 	 736498.569502 	 34692.860255 	 47061.804612 	 0.000002 	 5240.460128 	 2015.027023
6541629.982298 	 28300.813096 	 13791.012319 	 27784.295459 	 6725.922371 	 5570.086130 	 39.670822 	 32.963071 	 15856.702994 	 125.839371 	 120.076348 	 899.509655 	 0.857610 	 0.521662 	 90.263694 	 736704.692748 	 34941.380579 	 47385.409773 	 0.000003 	 5240.460128 	 2015.027023
6540473.185253 	 28482.224177 	 13889.185224 	 28000.056782 	 6708.756589 	 5507.571524 	 38.853869 	 31.796096 	 15818.194126 	 125.297904 	 119.303968 	 896.766605 	 0.924137 	 0.561665 	 98.358502 	 736910.027348 	 35189.865185 	 47709.071047 	 0.000004 	 5240.460128 	 2015.027023
6539316.886685 	 28663.699602 	 13987.355711 	 28215.770027 	 6691.523180 	 5447.667143 	 38.079793 	 30.688294 	 15777.418379 	 124.727823 	 118.490614 	 894.041203 	 0.988823 	 0.600449 	 106.431453 	 737114.529852 	 35438.314656 	 48032.786313 	 0.000005 	 5240.460128 	 2015.027023
