t 	 Rt 	 N 	 N_obs 	 Rt_TTI_corrected
87.600000 	 1.229601 	 18811.270641 	 18555.101975 	 1.599070
87.800000 	 1.229601 	 18827.602812 	 18555.101975 	 1.599070
88.000000 	 1.231440 	 18843.715048 	 18555.101975 	 1.601017
88.200000 	 1.231440 	 18860.728065 	 18644.486531 	 1.600574
88.400000 	 1.231440 	 18877.350996 	 18644.486531 	 1.600574
88.600000 	 1.231440 	 18893.605263 	 18644.486531 	 1.600574
88.800000 	 1.231440 	 18909.510813 	 18644.486531 	 1.600574
89.000000 	 1.233091 	 18925.214385 	 18644.486531 	 1.602322
89.200000 	 1.233091 	 18941.724553 	 18731.461802 	 1.601890
89.400000 	 1.233091 	 18957.879034 	 18731.461802 	 1.601890
89.600000 	 1.233091 	 18973.696863 	 18731.461802 	 1.601890
89.800000 	 1.233091 	 18989.195764 	 18731.461802 	 1.601890
90.000000 	 1.234583 	 19004.508289 	 18731.461802 	 1.603469
90.200000 	 1.234583 	 19020.547368 	 18816.034283 	 1.603049
90.400000 	 1.234583 	 19036.260336 	 18816.034283 	 1.603049
90.600000 	 1.234583 	 19051.664172 	 18816.034283 	 1.603049
90.800000 	 1.234583 	 19066.774689 	 18816.034283 	 1.603049
91.000000 	 1.235934 	 19081.711975 	 18816.034283 	 1.604480
91.200000 	 1.235934 	 19097.294962 	 18898.275118 	 1.604071
91.400000 	 1.235934 	 19112.564358 	 18898.275118 	 1.604071
91.600000 	 1.235934 	 19127.535988 	 18898.275118 	 1.604071
91.800000 	 1.235934 	 19142.224592 	 18898.275118 	 1.604071
92.000000 	 1.237161 	 19156.739807 	 18898.275118 	 1.605369
92.200000 	 1.237161 	 19171.836188 	 18978.286471 	 1.604972
92.400000 	 1.237161 	 19186.643863 	 18978.286471 	 1.604972
92.600000 	 1.237161 	 19201.176953 	 18978.286471 	 1.604972
92.800000 	 1.237161 	 19215.448606 	 18978.286471 	 1.604972
93.000000 	 1.238276 	 19229.558431 	 18978.286471 	 1.606151
93.200000 	 1.238276 	 19244.193489 	 19056.142741 	 1.605764
93.400000 	 1.238276 	 19258.561211 	 19056.142741 	 1.605764
93.600000 	 1.238276 	 19272.674248 	 19056.142741 	 1.605764
93.800000 	 1.238276 	 19286.544380 	 19056.142741 	 1.605764
94.000000 	 1.239291 	 19300.262345 	 19056.142741 	 1.606839
94.200000 	 1.239291 	 19314.455274 	 19131.820762 	 1.606462
94.400000 	 1.239291 	 19328.399315 	 19131.820762 	 1.606462
94.600000 	 1.239291 	 19342.105847 	 19131.820762 	 1.606462
94.800000 	 1.239291 	 19355.585466 	 19131.820762 	 1.606462
95.000000 	 1.237331 	 19368.693738 	 19131.820762 	 1.604389
95.200000 	 1.237331 	 19380.246453 	 19205.330736 	 1.604024
95.400000 	 1.237331 	 19391.670856 	 19205.330736 	 1.604024
95.600000 	 1.237331 	 19402.970052 	 19205.330736 	 1.604024
95.800000 	 1.237331 	 19414.146928 	 19205.330736 	 1.604024
96.000000 	 1.236151 	 19425.111024 	 19205.330736 	 1.602775
96.200000 	 1.236151 	 19435.144419 	 19276.723452 	 1.602420
96.400000 	 1.236151 	 19445.105882 	 19276.723452 	 1.602420
96.600000 	 1.236151 	 19454.994645 	 19276.723452 	 1.602420
96.800000 	 1.236151 	 19464.809986 	 19276.723452 	 1.602420
97.000000 	 1.235572 	 19474.505432 	 19276.723452 	 1.601808
97.200000 	 1.235572 	 19483.726134 	 19343.440212 	 1.601476
97.400000 	 1.235572 	 19492.892611 	 19343.440212 	 1.601476
97.600000 	 1.235572 	 19502.002866 	 19343.440212 	 1.601476
97.800000 	 1.235572 	 19511.055037 	 19343.440212 	 1.601476
98.000000 	 1.235453 	 19520.037966 	 19343.440212 	 1.601351
98.200000 	 1.235453 	 19528.854081 	 19402.805863 	 1.601056
98.400000 	 1.235453 	 19537.573377 	 19402.805863 	 1.601056
98.600000 	 1.235453 	 19546.195979 	 19402.805863 	 1.601056
98.800000 	 1.235453 	 19554.722026 	 19402.805863 	 1.601056
99.000000 	 1.235687 	 19563.170231 	 19402.805863 	 1.601303
99.200000 	 1.235687 	 19571.684262 	 19455.663851 	 1.601041
99.400000 	 1.235687 	 19580.093682 	 19455.663851 	 1.601041
99.600000 	 1.235687 	 19588.399267 	 19455.663851 	 1.601041
99.800000 	 1.235687 	 19596.601755 	 19455.663851 	 1.601041
100.000000 	 1.236189 	 19604.741763 	 19455.663851 	 1.601571
100.200000 	 1.236189 	 19613.128579 	 19503.689671 	 1.601333
100.400000 	 1.236189 	 19621.395908 	 19503.689671 	 1.601333
100.600000 	 1.236189 	 19629.545628 	 19503.689671 	 1.601333
100.800000 	 1.236189 	 19637.579499 	 19503.689671 	 1.601333
101.000000 	 1.236897 	 19645.555579 	 19503.689671 	 1.602082
101.200000 	 1.236897 	 19653.911597 	 19548.271835 	 1.601860
101.400000 	 1.236897 	 19662.130385 	 19548.271835 	 1.601860
101.600000 	 1.236897 	 19670.215090 	 19548.271835 	 1.601860
101.800000 	 1.236897 	 19678.168656 	 19548.271835 	 1.601860
102.000000 	 1.237794 	 19686.065301 	 19548.271835 	 1.602808
102.200000 	 1.237794 	 19694.460264 	 19590.803108 	 1.602596
102.400000 	 1.237794 	 19702.698793 	 19590.803108 	 1.602596
102.600000 	 1.237794 	 19710.785388 	 19590.803108 	 1.602596
102.800000 	 1.237794 	 19718.724249 	 19590.803108 	 1.602596
103.000000 	 1.238873 	 19726.605495 	 19590.803108 	 1.603738
103.200000 	 1.238873 	 19735.099373 	 19632.205765 	 1.603532
103.400000 	 1.238873 	 19743.416662 	 19632.205765 	 1.603532
103.600000 	 1.238873 	 19751.563262 	 19632.205765 	 1.603532
103.800000 	 1.238873 	 19759.544676 	 19632.205765 	 1.603532
104.000000 	 1.240107 	 19767.464651 	 19632.205765 	 1.604836
104.200000 	 1.240107 	 19776.090571 	 19673.053495 	 1.604633
104.400000 	 1.240107 	 19784.520083 	 19673.053495 	 1.604633
104.600000 	 1.240107 	 19792.760454 	 19673.053495 	 1.604633
104.800000 	 1.240107 	 19800.818459 	 19673.053495 	 1.604633
105.000000 	 1.241463 	 19808.808861 	 19673.053495 	 1.606066
105.200000 	 1.241463 	 19817.558738 	 19713.773796 	 1.605863
105.400000 	 1.241463 	 19826.066938 	 19713.773796 	 1.605863
105.600000 	 1.241463 	 19834.343220 	 19713.773796 	 1.605863
105.800000 	 1.241463 	 19842.396680 	 19713.773796 	 1.605863
106.000000 	 1.242912 	 19850.351870 	 19713.773796 	 1.607395
106.200000 	 1.242912 	 19859.114234 	 19754.676634 	 1.607191
106.400000 	 1.242912 	 19867.623800 	 19754.676634 	 1.607191
106.600000 	 1.242912 	 19875.891095 	 19754.676634 	 1.607191
106.800000 	 1.242912 	 19883.925929 	 19754.676634 	 1.607191
107.000000 	 1.244430 	 19891.859137 	 19754.676634 	 1.608795
107.200000 	 1.244430 	 19900.640251 	 19795.901633 	 1.608590
107.400000 	 1.244430 	 19909.158154 	 19795.901633 	 1.608590
107.600000 	 1.244430 	 19917.424079 	 19795.901633 	 1.608590
107.800000 	 1.244430 	 19925.448492 	 19795.901633 	 1.608590
108.000000 	 1.246000 	 19933.367127 	 19795.901633 	 1.610249
108.200000 	 1.246000 	 19942.163238 	 19837.314713 	 1.610043
108.400000 	 1.246000 	 19950.686796 	 19837.314713 	 1.610043
108.600000 	 1.246000 	 19958.949658 	 19837.314713 	 1.610043
108.800000 	 1.246000 	 19966.962873 	 19837.314713 	 1.610043
109.000000 	 1.247650 	 19974.869237 	 19837.314713 	 1.611787
109.200000 	 1.247650 	 19983.702912 	 19878.804849 	 1.611580
109.400000 	 1.247650 	 19992.254385 	 19878.804849 	 1.611580
109.600000 	 1.247650 	 20000.536157 	 19878.804849 	 1.611580
109.800000 	 1.247650 	 20008.559877 	 19878.804849 	 1.611580
110.000000 	 1.249418 	 20016.478480 	 19878.804849 	 1.613448
110.200000 	 1.249418 	 20025.400738 	 19920.328756 	 1.613241
110.400000 	 1.249418 	 20034.029500 	 19920.328756 	 1.613241
110.600000 	 1.249418 	 20042.378019 	 19920.328756 	 1.613241
110.800000 	 1.249418 	 20050.458644 	 19920.328756 	 1.613241
111.000000 	 1.251295 	 20058.433808 	 19920.328756 	 1.615224
111.200000 	 1.251295 	 20067.481258 	 19961.874844 	 1.615016
111.400000 	 1.251295 	 20076.223093 	 19961.874844 	 1.615016
111.600000 	 1.251295 	 20084.673375 	 19961.874844 	 1.615016
111.800000 	 1.251295 	 20092.845204 	 19961.874844 	 1.615016
112.000000 	 1.253258 	 20100.908737 	 19961.874844 	 1.617091
112.200000 	 1.253258 	 20110.075070 	 20003.544595 	 1.616883
112.400000 	 1.253258 	 20118.893269 	 20003.544595 	 1.616883
112.600000 	 1.253258 	 20127.379624 	 20003.544595 	 1.616883
112.800000 	 1.253258 	 20135.549307 	 20003.544595 	 1.616883
113.000000 	 1.255286 	 20143.579745 	 20003.544595 	 1.619025
113.200000 	 1.255286 	 20152.746736 	 20045.501174 	 1.618816
113.400000 	 1.255286 	 20161.560876 	 20045.501174 	 1.618816
113.600000 	 1.255286 	 20170.038732 	 20045.501174 	 1.618816
113.800000 	 1.255286 	 20178.195737 	 20045.501174 	 1.618816
114.000000 	 1.257358 	 20186.213149 	 20045.501174 	 1.621004
114.200000 	 1.257358 	 20195.394730 	 20087.826920 	 1.620792
114.400000 	 1.257358 	 20204.218292 	 20087.826920 	 1.620792
114.600000 	 1.257358 	 20212.700715 	 20087.826920 	 1.620792
114.800000 	 1.257358 	 20220.857723 	 20087.826920 	 1.620792
115.000000 	 1.259460 	 20228.873406 	 20087.826920 	 1.623013
115.200000 	 1.259460 	 20238.071545 	 20130.352481 	 1.622800
115.400000 	 1.259460 	 20246.906676 	 20130.352481 	 1.622800
115.600000 	 1.259460 	 20255.395984 	 20130.352481 	 1.622800
115.800000 	 1.259460 	 20263.555479 	 20130.352481 	 1.622800
116.000000 	 1.261631 	 20271.575095 	 20130.352481 	 1.625093
116.200000 	 1.261631 	 20280.822013 	 20172.964838 	 1.624880
116.400000 	 1.261631 	 20289.699674 	 20172.964838 	 1.624880
116.600000 	 1.261631 	 20298.225656 	 20172.964838 	 1.624880
116.800000 	 1.261631 	 20306.416337 	 20172.964838 	 1.624880
117.000000 	 1.263918 	 20314.471476 	 20172.964838 	 1.627296
117.200000 	 1.263918 	 20323.831897 	 20215.635378 	 1.627082
117.400000 	 1.263918 	 20332.814128 	 20215.635378 	 1.627082
117.600000 	 1.263918 	 20341.436327 	 20215.635378 	 1.627082
117.800000 	 1.263918 	 20349.715407 	 20215.635378 	 1.627082
118.000000 	 1.266315 	 20357.860522 	 20215.635378 	 1.629613
118.200000 	 1.266315 	 20367.381678 	 20258.373640 	 1.629399
118.400000 	 1.266315 	 20376.514111 	 20258.373640 	 1.629399
118.600000 	 1.266315 	 20385.276665 	 20258.373640 	 1.629399
118.800000 	 1.266315 	 20393.686901 	 20258.373640 	 1.629399
119.000000 	 1.268798 	 20401.961551 	 20258.373640 	 1.632021
119.200000 	 1.268798 	 20411.637306 	 20301.319718 	 1.631805
119.400000 	 1.268798 	 20420.867173 	 20301.319718 	 1.631805
119.600000 	 1.268798 	 20429.672865 	 20301.319718 	 1.631805
119.800000 	 1.268798 	 20438.074597 	 20301.319718 	 1.631805
120.000000 	 1.271342 	 20446.296632 	 20301.319718 	 1.634492
120.200000 	 1.271342 	 20455.944955 	 20344.683297 	 1.634274
120.400000 	 1.271342 	 20465.146533 	 20344.683297 	 1.634274
120.600000 	 1.271342 	 20473.923029 	 20344.683297 	 1.634274
120.800000 	 1.271342 	 20482.294614 	 20344.683297 	 1.634274
121.000000 	 1.273925 	 20490.488654 	 20344.683297 	 1.637002
121.200000 	 1.273925 	 20500.135348 	 20388.560815 	 1.636781
121.400000 	 1.273925 	 20509.332796 	 20388.560815 	 1.636781
121.600000 	 1.273925 	 20518.102743 	 20388.560815 	 1.636781
121.800000 	 1.273925 	 20526.465439 	 20388.560815 	 1.636781
122.000000 	 1.276533 	 20534.650321 	 20388.560815 	 1.639535
122.200000 	 1.276533 	 20544.303091 	 20432.679241 	 1.639313
122.400000 	 1.276533 	 20553.503565 	 20432.679241 	 1.639313
122.600000 	 1.276533 	 20562.273623 	 20432.679241 	 1.639313
122.800000 	 1.276533 	 20570.633641 	 20432.679241 	 1.639313
123.000000 	 1.279241 	 20578.821322 	 20432.679241 	 1.642172
123.200000 	 1.279241 	 20588.545450 	 20476.856672 	 1.641949
123.400000 	 1.279241 	 20597.811052 	 20476.856672 	 1.641949
123.600000 	 1.279241 	 20606.640368 	 20476.856672 	 1.641949
123.800000 	 1.279241 	 20615.054115 	 20476.856672 	 1.641949
124.000000 	 1.282148 	 20623.306386 	 20476.856672 	 1.645018
124.200000 	 1.282148 	 20633.230506 	 20521.053977 	 1.644795
124.400000 	 1.282148 	 20642.683997 	 20521.053977 	 1.644795
124.600000 	 1.282148 	 20651.689872 	 20521.053977 	 1.644795
124.800000 	 1.282148 	 20660.269567 	 20521.053977 	 1.644795
125.000000 	 1.285247 	 20668.693342 	 20521.053977 	 1.648066
125.200000 	 1.285247 	 20678.914943 	 20565.311538 	 1.647843
125.400000 	 1.285247 	 20688.649991 	 20565.311538 	 1.647843
125.600000 	 1.285247 	 20697.922536 	 20565.311538 	 1.647843
125.800000 	 1.285247 	 20706.754984 	 20565.311538 	 1.647843
126.000000 	 1.288499 	 20715.430922 	 20565.311538 	 1.651276
126.200000 	 1.288499 	 20725.968634 	 20609.908290 	 1.651051
126.400000 	 1.288499 	 20735.948890 	 20609.908290 	 1.651051
126.600000 	 1.288499 	 20745.399373 	 20609.908290 	 1.651051
126.800000 	 1.288499 	 20754.345875 	 20609.908290 	 1.651051
127.000000 	 1.354817 	 20768.168663 	 20609.908290 	 1.721051
127.200000 	 1.354817 	 20828.301564 	 20655.262496 	 1.720817
127.400000 	 1.354817 	 20885.509150 	 20655.262496 	 1.720817
127.600000 	 1.354817 	 20939.982408 	 20655.262496 	 1.720817
127.800000 	 1.354817 	 20991.899136 	 20655.262496 	 1.720817
128.000000 	 1.421140 	 21046.783345 	 20655.262496 	 1.790817
128.200000 	 1.421140 	 21146.224818 	 20701.655866 	 1.790572
128.400000 	 1.421140 	 21241.098206 	 20701.655866 	 1.790572
128.600000 	 1.421140 	 21331.711937 	 20701.655866 	 1.790572
128.800000 	 1.421140 	 21418.352932 	 20701.655866 	 1.790572
129.000000 	 1.487468 	 21506.656530 	 20701.655866 	 1.860572
129.200000 	 1.487468 	 21638.394486 	 20807.173200 	 1.860005
129.400000 	 1.487468 	 21764.448621 	 20807.173200 	 1.860005
129.600000 	 1.487468 	 21885.211456 	 20807.173200 	 1.860005
129.800000 	 1.487468 	 22001.047886 	 20807.173200 	 1.860005
130.000000 	 1.553806 	 22117.686943 	 20807.173200 	 1.930005
130.200000 	 1.553806 	 22277.146738 	 21049.729301 	 1.928673
130.400000 	 1.553806 	 22430.187405 	 21049.729301 	 1.928673
130.600000 	 1.553806 	 22577.261665 	 21049.729301 	 1.928673
130.800000 	 1.553806 	 22718.790094 	 21049.729301 	 1.928673
131.000000 	 1.620170 	 22860.589085 	 21049.729301 	 1.998673
131.200000 	 1.620170 	 23045.017712 	 21448.099611 	 1.996444
131.400000 	 1.620170 	 23222.564670 	 21448.099611 	 1.996444
131.600000 	 1.620170 	 23393.726096 	 21448.099611 	 1.996444
131.800000 	 1.620170 	 23558.962604 	 21448.099611 	 1.996444
132.000000 	 1.686574 	 23724.179753 	 21448.099611 	 2.066444
132.200000 	 1.686574 	 23932.192286 	 21998.940189 	 2.063301
132.400000 	 1.686574 	 24133.055266 	 21998.940189 	 2.063301
132.600000 	 1.686574 	 24327.296765 	 21998.940189 	 2.063301
132.800000 	 1.686574 	 24515.406745 	 21998.940189 	 2.063301
133.000000 	 1.753035 	 24703.387696 	 21998.940189 	 2.133301
133.200000 	 1.753035 	 24934.560230 	 22692.107420 	 2.129271
133.400000 	 1.753035 	 25158.311186 	 22692.107420 	 2.129271
133.600000 	 1.753035 	 25375.198515 	 22692.107420 	 2.129271
133.800000 	 1.753035 	 25585.739387 	 22692.107420 	 2.129271
134.000000 	 1.819568 	 25796.047081 	 22692.107420 	 2.199271
134.200000 	 1.819568 	 26050.225489 	 23512.759395 	 2.194411
134.400000 	 1.819568 	 26296.969717 	 23512.759395 	 2.194411
134.600000 	 1.819568 	 26536.854818 	 23512.759395 	 2.194411
134.800000 	 1.819568 	 26770.413538 	 23512.759395 	 2.194411
135.000000 	 1.886186 	 27003.878895 	 23512.759395 	 2.264411
135.200000 	 1.886186 	 27282.204694 	 24452.810574 	 2.258741
135.400000 	 1.886186 	 27553.145095 	 24452.810574 	 2.258741
135.600000 	 1.886186 	 27817.290369 	 24452.810574 	 2.258741
135.800000 	 1.886186 	 28075.187100 	 24452.810574 	 2.258741
136.000000 	 1.952901 	 28333.206946 	 24452.810574 	 2.328741
136.200000 	 1.952901 	 28637.311732 	 25508.513707 	 2.322258
136.400000 	 1.952901 	 28934.125650 	 25508.513707 	 2.322258
136.600000 	 1.952901 	 29224.253686 	 25508.513707 	 2.322258
136.800000 	 1.952901 	 29508.255797 	 25508.513707 	 2.322258
137.000000 	 2.007059 	 29791.523580 	 25508.513707 	 2.378989
137.200000 	 2.007059 	 30112.349889 	 26680.616578 	 2.371688
137.400000 	 2.007059 	 30426.484724 	 26680.616578 	 2.371688
137.600000 	 2.007059 	 30734.508235 	 26680.616578 	 2.371688
137.800000 	 2.007059 	 31036.957231 	 26680.616578 	 2.371688
138.000000 	 2.043515 	 31337.695269 	 26680.616578 	 2.409806
138.200000 	 2.043515 	 31663.315944 	 27973.714749 	 2.401673
138.400000 	 2.043515 	 31983.374400 	 27973.714749 	 2.401673
138.600000 	 2.043515 	 32298.380803 	 27973.714749 	 2.401673
138.800000 	 2.043515 	 32608.807129 	 27973.714749 	 2.401673
139.000000 	 2.064917 	 32917.123601 	 27973.714749 	 2.424006
139.200000 	 2.064917 	 33239.523914 	 29382.023124 	 2.415100
139.400000 	 2.064917 	 33557.739991 	 29382.023124 	 2.415100
139.600000 	 2.064917 	 33872.187689 	 29382.023124 	 2.415100
139.800000 	 2.064917 	 34183.251718 	 29382.023124 	 2.415100
140.000000 	 2.073899 	 34492.167760 	 29382.023124 	 2.424452
140.200000 	 2.073899 	 34806.014004 	 30877.750886 	 2.414971
140.400000 	 2.073899 	 35116.958096 	 30877.750886 	 2.414971
140.600000 	 2.073899 	 35425.316685 	 30877.750886 	 2.414971
140.800000 	 2.073899 	 35731.382447 	 30877.750886 	 2.414971
141.000000 	 2.072975 	 36035.332463 	 30877.750886 	 2.414011
141.200000 	 2.072975 	 36336.691136 	 32422.590164 	 2.404221
141.400000 	 2.072975 	 36636.545725 	 32422.590164 	 2.404221
141.600000 	 2.072975 	 36935.106543 	 32422.590164 	 2.404221
141.800000 	 2.072975 	 37232.567912 	 32422.590164 	 2.404221
142.000000 	 2.064456 	 37528.220325 	 32422.590164 	 2.395394
142.200000 	 2.064456 	 37815.324033 	 33980.189442 	 2.385545
142.400000 	 2.064456 	 38102.180494 	 33980.189442 	 2.385545
